SKU,Product,Product additional attribute 6,Required by,PO #,PO date,Status,Product additional attribute 8,Supplier,Quantity,Cost,Total
43678,790 x 1030 x .30 Sonora XTR (P30),False,,P23-2641,09-Dec-2025,Completed,FALSE,KODAK,15.00,238.0100000,"3,570.15"
43690,800 x 1030 x .30 Sonora XTR (P30),False,,P23-2544,06-Nov-2025,Completed,FALSE,KODAK,5.00,241.0200000,"1,205.10"
43778,Isoflex LDS 18 Special A 400 g cartridge,False,20-Jan-2026,P23-2691,13-Jan-2026,Completed,FALSE,Klüber Lubrication Australia,1.00,238.0500000,238.05
43778,Isoflex LDS 18 Special A 400 g cartridge,False,02-Sep-2026,P23-3139,19-Aug-2026,Fully billed,FALSE,Klüber Lubrication Australia,1.00,280.5000000,280.50
44464,2pt 23.10 (0.909) A UNIVERSAL COIL,,,P23-2729,29-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.4629568,438.90
44464,2pt 23.10 (0.909) A UNIVERSAL COIL,,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),100.00,1.4165280,141.65
44465,2pt 23.10 (0.909) A UNIVERSAL COIL,,15-Oct-2025,P23-2466,29-Sep-2025,Completed,FALSE,Bohler (Voestalpine),200.00,1.5409353,308.20
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,30-Oct-2025,P23-2509,16-Oct-2025,Receiving,TRUE,National Steel Rule (NSR) - Consignment,800.00,1.1238058,899.04
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,22-Dec-2025,P23-2457,22-Sep-2025,Receiving,TRUE,National Steel Rule (NSR) - Consignment,"1,000.00",1.1081911,"1,108.19"
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,17-Feb-2026,P23-2741,02-Feb-2026,Receiving,TRUE,National Steel Rule (NSR) - Consignment,500.00,1.0479661,523.98
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,28-Feb-2026,P23-2546,07-Nov-2025,Receiving,TRUE,National Steel Rule (NSR) - Consignment,"1,200.00",1.1273536,"1,352.82"
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,21-Oct-2026,P23-3009,17-Jun-2026,Ordered,TRUE,National Steel Rule (NSR) - Consignment,"1,500.00",1.0341399,"1,551.21"
44501,4pt 22.60 (0.890) Crease Cur 66 x 90 Reverse Curved,false,29-Nov-2026,P23-3096,29-Jul-2026,Ordered,TRUE,National Steel Rule (NSR) - Consignment,"1,000.00",1.0466594,"1,046.66"
44502,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) - Reversed curved,false,22-Dec-2025,P23-2457,22-Sep-2025,Receiving,FALSE,National Steel Rule (NSR) - Consignment,100.00,1.9886717,198.87
44502,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) - Reversed curved,false,17-Feb-2026,P23-2741,02-Feb-2026,Receiving,FALSE,National Steel Rule (NSR) - Consignment,200.00,1.8805967,376.12
44502,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) - Reversed curved,false,23-Feb-2026,P23-2718,23-Jan-2026,Fully billed,FALSE,National Steel Rule (NSR) - Consignment,100.00,2.1088609,210.89
44502,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) - Reversed curved,false,14-Apr-2026,P23-2846,31-Mar-2026,Ordered,FALSE,National Steel Rule (NSR) - Consignment,100.00,2.1076913,210.77
44502,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) - Reversed curved,false,30-Jul-2026,P23-2848,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - Consignment,500.00,1.9121022,956.05
44504,4pt 1.000 CB 10tpi Serr Cur 66 x 90 (487mm ID)-Reversed Curved,false,30-Sep-2025,P23-2376,26-Aug-2025,Completed,TRUE,National Steel Rule (NSR) - Consignment,300.00,2.0365092,610.95
44504,4pt 1.000 CB 10tpi Serr Cur 66 x 90 (487mm ID)-Reversed Curved,false,17-Feb-2026,P23-2741,02-Feb-2026,Receiving,TRUE,National Steel Rule (NSR) - Consignment,"1,000.00",1.8949524,"1,894.95"
44504,4pt 1.000 CB 10tpi Serr Cur 66 x 90 (487mm ID)-Reversed Curved,false,30-Jul-2026,P23-2848,31-Mar-2026,Receiving,TRUE,National Steel Rule (NSR) - Consignment,"1,200.00",1.9266984,"2,312.04"
44504,4pt 1.000 CB 10tpi Serr Cur 66 x 90 (487mm ID)-Reversed Curved,false,29-Nov-2026,P23-3096,29-Jul-2026,Ordered,TRUE,National Steel Rule (NSR) - Consignment,800.00,1.8925896,"1,514.07"
44513,0.45mm x 12mm SB H2 EXTRA,false,04-May-2026,P23-2894,20-Apr-2026,Fully billed,FALSE,Essmann+Schaefer GmbH+Co.KG,150.00,3.8241813,573.64
44560,Knife support pin,,30-Sep-2025,P23-2424,16-Sep-2025,Received / credited,FALSE,JNL Manufacturing,"10,000.00",0.1499540,"1,499.54"
44560,Knife support pin,,17-Dec-2025,P23-2627,03-Dec-2025,Receiving,FALSE,JNL Manufacturing,"10,000.00",0.1519120,"1,519.12"
44560,Knife support pin,,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,"5,000.00",0.0151788,75.89
44560,Knife support pin,,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,"2,000.00",0.0140340,28.07
44560,Knife support pin,,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,"12,000.00",0.0141847,170.22
44661,POM rotary rule support strip white 465mm,false,,P23-3114,05-Aug-2026,Fully billed,FALSE,JNL Manufacturing,198.00,22.0044200,"4,356.88"
44667,4pt 23.80 (0.937) CB Serr Shallow Profile SNN DP,false,30-Oct-2025,P23-2510,16-Oct-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,400.00,1.5773307,630.93
44667,4pt 23.80 (0.937) CB Serr Shallow Profile SNN DP,false,22-Dec-2025,P23-2458,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR) - CLDF,500.00,1.5554145,777.71
44668,4pt 22.35 (0.880) Crease SNN DP Coil,false,21-Oct-2026,P23-3008,17-Jun-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,200.00,0.4887374,97.75
44684,M8 Hex Rotary Die Bolts,false,,P23-2774,16-Feb-2026,Completed,FALSE,Ferntree Gully Bolts,100.00,0.2400000,24.00
44713,4pt 22.60 (0.890) Crease Cur 39.5 x 90 FT Reverse Curved,false,22-Dec-2025,P23-2457,22-Sep-2025,Receiving,TRUE,National Steel Rule (NSR) - Consignment,300.00,1.0171069,305.13
44762,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) No Notch - Reversed Curved,true,30-Jul-2026,P23-2848,31-Mar-2026,Receiving,TRUE,National Steel Rule (NSR) - Consignment,600.00,1.9558908,"1,173.53"
44762,4pt 1.030 CB 10tpi Serr Cur 66 x 90 (487mm ID) No Notch - Reversed Curved,true,21-Oct-2026,P23-3009,17-Jun-2026,Ordered,TRUE,National Steel Rule (NSR) - Consignment,"2,000.00",1.8982842,"3,796.57"
44805,Baysek Suction Cup D-28,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,"2,000.00",0.8955492,"1,791.10"
44805,Baysek Suction Cup D-28,False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,"2,500.00",0.8280060,"2,070.02"
44807,White Holder Small,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,"3,000.00",0.3491124,"1,047.34"
44810,Baysek Tube Connector,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.3794700,189.74
44810,Baysek Tube Connector,False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,300.00,0.3734650,112.04
44826,4pt 1.000 CB 10tpi Serr Cur 66 x 90 (487mm ID)-No Notch Reversed Curved Plain Box,False,28-Mar-2026,P23-2666,29-Dec-2025,Fully billed,FALSE,National Steel Rule (NSR),"6,000.00",1.6845582,"10,107.35"
44827,4pt 1.040 CB 10tpi Serr Cur 66 x 90 (487mm ID) No Notch Reverse Curved Plain Box,True,28-Mar-2026,P23-2666,29-Dec-2025,Fully billed,FALSE,National Steel Rule (NSR),"3,600.00",1.6845582,"6,064.41"
44827,4pt 1.040 CB 10tpi Serr Cur 66 x 90 (487mm ID) No Notch Reverse Curved Plain Box,True,23-Apr-2026,P23-2860,09-Apr-2026,Receiving,FALSE,National Steel Rule (NSR),300.00,1.6105446,483.16
44832,White Holder Small 90 Degree,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,300.00,0.4098276,122.95
44832,White Holder Small 90 Degree,False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,300.00,0.4033422,121.00
44832,White Holder Small 90 Degree,False,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,400.00,0.3829869,153.19
44836,1/2 22-42 MR50 Black Sheet,false,30-Apr-2026,P23-2735,30-Jan-2026,Completed,FALSE,Monroe Rubber & Plastic,200.00,50.2599497,"10,051.99"
44836,1/2 22-42 MR50 Black Sheet,false,19-Nov-2026,P23-3137,19-Aug-2026,Ordered,FALSE,Monroe Rubber & Plastic,120.00,49.7301088,"5,967.61"
44853,MR 50 Series 1/2 22-42 Blue Strips 13 mm x 500mm (Approx 228 Strips Per Box),false,26-Feb-2026,P23-2605,26-Nov-2025,Completed,FALSE,Monroe Rubber & Plastic,88.00,184.6883232,"16,252.57"
44854,MR 50 Series 5/8 22-42 Blue Strips 16 mm x 500mm (Approx 144 Strips Per Box),false,26-Feb-2026,P23-2605,26-Nov-2025,Completed,FALSE,Monroe Rubber & Plastic,88.00,166.0442706,"14,611.90"
44866,5/8 22-42 MR50 Blue Sheet + 0.5mm Top Coat,false,,P23-2918,30-Apr-2026,Completed,FALSE,Monroe Rubber & Plastic,10.00,147.5674027,"1,475.67"
44871,5/8 22-42 MR50 Red Sheet + 0.8mm Top Coat,false,,P23-2918,30-Apr-2026,Completed,FALSE,Monroe Rubber & Plastic,10.00,147.5674027,"1,475.67"
4514,0.7 x 12 perf 1.5:1.5 (8tpi) Meter Length,False,,P23-2421,15-Sep-2025,Completed,FALSE,Essmann+Schaefer GmbH+Co.KG,100.00,5.8854140,588.54
4553,LINEN TESTER 25mm 6X,False,,P23-2504,15-Oct-2025,Completed,FALSE,PCS Graphic Arts HK,12.00,27.1140585,325.37
4553,LINEN TESTER 25mm 6X,False,,P23-2944,11-May-2026,Ordered,FALSE,PCS Graphic Arts HK,10.00,24.3935732,243.94
46334,Rotary Cylinder Screw Adapter - 5/16ID M12OD,,21-Apr-2026,P23-2865,13-Apr-2026,Fully billed,FALSE,JNL Manufacturing,200.00,0.9930480,198.61
487548,Torsion spring of blade carrier ,,31-May-2026,P23-2965,21-May-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,10.00,0.2802440,2.80
4888,4pt 0.990 12tpi Perf Serr 10 x 10 Deep SNN,false,22-Dec-2025,P23-2456,22-Sep-2025,Completed,FALSE,National Steel Rule (NSR),100.00,2.0038524,200.39
4888,4pt 0.990 12tpi Perf Serr 10 x 10 Deep SNN,false,31-Dec-2025,P23-2582,18-Nov-2025,Fully billed,FALSE,National Steel Rule (NSR),100.00,2.0336712,203.37
4888,4pt 0.990 12tpi Perf Serr 10 x 10 Deep SNN,false,28-Feb-2026,P23-2548,07-Nov-2025,Ordered,FALSE,National Steel Rule (NSR),100.00,2.0385024,203.85
4962,GlueFlap 13.6x25.4x3.6mm,false,29-Oct-2025,P23-2521,22-Oct-2025,Completed,FALSE,CITO-SYSTEM GmbH,400.00,0.2678250,107.13
4962,GlueFlap 13.6x25.4x3.6mm,false,30-Oct-2025,P23-2512,16-Oct-2025,Received / credited,FALSE,JNL Manufacturing,400.00,0.2619309,104.77
4962,GlueFlap 13.6x25.4x3.6mm,false,17-Dec-2025,P23-2627,03-Dec-2025,Receiving,FALSE,JNL Manufacturing,500.00,0.2582504,129.13
4962,GlueFlap 13.6x25.4x3.6mm,false,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,500.00,0.2529736,126.49
4966,"3/4"" Number 1 Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.2125032,106.25
4966,"3/4"" Number 1 Perfatype",false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.1987608,59.63
4966,"3/4"" Number 1 Perfatype",false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,500.00,0.2091404,104.57
4966,"3/4"" Number 1 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,400.00,0.1964760,78.59
4966,"3/4"" Number 1 Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,"1,000.00",0.1985858,198.59
4967,"3/4"" Number 2 Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.2125032,106.25
4967,"3/4"" Number 2 Perfatype",false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.1987608,59.63
4967,"3/4"" Number 2 Perfatype",false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,700.00,0.2091404,146.40
4967,"3/4"" Number 2 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.1964760,9.82
4967,"3/4"" Number 2 Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,"1,200.00",0.1985858,238.30
4968,"3/4"" Number 3 Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,150.00,0.2125032,31.88
4968,"3/4"" Number 3 Perfatype",false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.1987608,59.63
4968,"3/4"" Number 3 Perfatype",false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,500.00,0.2091404,104.57
4968,"3/4"" Number 3 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,150.00,0.1964760,29.47
4968,"3/4"" Number 3 Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,800.00,0.1985858,158.87
4969,"3/4"" Number 4 Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,25.00,0.2580396,6.45
4969,"3/4"" Number 4 Perfatype",false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,400.00,0.2539562,101.58
4969,"3/4"" Number 4 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2385780,11.93
4970,3/4' Number 5 Perfatype,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,300.00,0.2240790,67.22
4970,3/4' Number 5 Perfatype,false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,100.00,0.2105100,21.05
4970,3/4' Number 5 Perfatype,false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,500.00,0.2127705,106.39
4971,3/4' Number 6(9) Perfatype,false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,25.00,0.2580396,6.45
4971,3/4' Number 6(9) Perfatype,false,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,300.00,0.2529736,75.89
4971,3/4' Number 6(9) Perfatype,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,300.00,0.2539562,76.19
4971,3/4' Number 6(9) Perfatype,false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,500.00,0.2411399,120.57
4972,3/4' Number 7 Perfatype,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,100.00,0.2539562,25.40
4972,3/4' Number 7 Perfatype,false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,200.00,0.2411399,48.23
4973,"3/4"" Number 8 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,200.00,0.2385780,47.72
4973,"3/4"" Number 8 Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,100.00,0.2411399,24.11
4975,3/4' Letter A Perfatype,false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4976,"3/4"" Letter B Perfatype",false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4976,"3/4"" Letter B Perfatype",false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,200.00,0.2240790,44.82
4977,3/4' Letter C Perfatype,False,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4978,3/4' Letter D Perfatype,False,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4980,3/4' Letter E Perfatype,False,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,200.00,0.2232120,44.64
4980,3/4' Letter E Perfatype,False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,100.00,0.2240790,22.41
4980,3/4' Letter E Perfatype,False,27-Aug-2026,P23-3130,13-Aug-2026,Received,FALSE,JNL Manufacturing,50.00,0.2127705,10.64
4980,3/4' Letter E Perfatype,False,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,150.00,0.2127705,31.92
4981,3/4' Letter F Perfatype,False,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,50.00,0.2232120,11.16
4981,3/4' Letter F Perfatype,False,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,200.00,0.2129580,42.59
4981,3/4' Letter F Perfatype,False,04-May-2026,P23-2893,20-Apr-2026,Receiving,FALSE,JNL Manufacturing,200.00,0.2096205,41.92
4981,3/4' Letter F Perfatype,False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2105100,10.53
4982,"3/4"" Letter G Perfatype",false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,200.00,0.2129580,42.59
4982,"3/4"" Letter G Perfatype",false,04-May-2026,P23-2893,20-Apr-2026,Receiving,FALSE,JNL Manufacturing,100.00,0.2096205,20.96
4982,"3/4"" Letter G Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2105100,10.53
4984,"3/4"" Letter I Perfatype",False,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,100.00,0.2232120,22.32
4984,"3/4"" Letter I Perfatype",False,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4984,"3/4"" Letter I Perfatype",False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,50.00,0.2240790,11.20
4986,3/4' Letter K Perfatype,False,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,50.00,0.2232120,11.16
4986,3/4' Letter K Perfatype,False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,25.00,0.2240790,5.60
4986,3/4' Letter K Perfatype,False,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,150.00,0.2127705,31.92
4987,3/4' Letter L Perfatype,false,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,50.00,0.2232120,11.16
4987,3/4' Letter L Perfatype,false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,100.00,0.2129580,21.30
4987,3/4' Letter L Perfatype,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,25.00,0.2240790,5.60
4987,3/4' Letter L Perfatype,false,04-May-2026,P23-2893,20-Apr-2026,Receiving,FALSE,JNL Manufacturing,300.00,0.2096205,62.89
4987,3/4' Letter L Perfatype,false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,200.00,0.2105100,42.10
4988,"3/4"" Letter M/W Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,150.00,0.2276820,34.15
4988,"3/4"" Letter M/W Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2105100,10.53
4988,"3/4"" Letter M/W Perfatype",false,27-Aug-2026,P23-3130,13-Aug-2026,Received,FALSE,JNL Manufacturing,50.00,0.2127705,10.64
4988,"3/4"" Letter M/W Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,150.00,0.2127705,31.92
4989,3/4' Letter N Perfatype,false,30-Sep-2025,P23-2424,16-Sep-2025,Received / credited,FALSE,JNL Manufacturing,200.00,0.2249310,44.99
4989,3/4' Letter N Perfatype,false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,150.00,0.2276820,34.15
4990,"3/4"" Letter O / Number 0 Perfatype",false,30-Sep-2025,P23-2424,16-Sep-2025,Received / credited,FALSE,JNL Manufacturing,50.00,0.2249310,11.25
4990,"3/4"" Letter O / Number 0 Perfatype",false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,50.00,0.2276820,11.38
4990,"3/4"" Letter O / Number 0 Perfatype",false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2105100,10.53
4990,"3/4"" Letter O / Number 0 Perfatype",false,27-Aug-2026,P23-3130,13-Aug-2026,Received,FALSE,JNL Manufacturing,50.00,0.2127705,10.64
4990,"3/4"" Letter O / Number 0 Perfatype",false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,200.00,0.2127705,42.55
4993,3/4' Letter R Perfatype,false,04-May-2026,P23-2893,20-Apr-2026,Receiving,FALSE,JNL Manufacturing,100.00,0.2096205,20.96
4993,3/4' Letter R Perfatype,false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,100.00,0.2105100,21.05
4994,3/4' Letter S Perfatype,False,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,100.00,0.2129580,21.30
4995,3/4' Letter T Perfatype,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,50.00,0.2276820,11.38
4995,3/4' Letter T Perfatype,False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,50.00,0.2105100,10.53
4997,3/4' Letter V Perfatype,false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.2276820,113.84
4999,3/4' Letter X Perfatype,false,30-Oct-2025,P23-2512,16-Oct-2025,Received / credited,FALSE,JNL Manufacturing,100.00,0.2311155,23.11
4999,3/4' Letter X Perfatype,false,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,300.00,0.2232120,66.96
4999,3/4' Letter X Perfatype,false,11-Feb-2026,P23-2727,29-Jan-2026,Completed,FALSE,JNL Manufacturing,300.00,0.2129580,63.89
4999,3/4' Letter X Perfatype,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,500.00,0.2240790,112.04
4999,3/4' Letter X Perfatype,false,27-Aug-2026,P23-3130,13-Aug-2026,Received,FALSE,JNL Manufacturing,300.00,0.2127705,63.83
4999,3/4' Letter X Perfatype,false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,"1,000.00",0.2127705,212.77
502D,Emmoco 502D Carton Sealer,false,30-Mar-2026,P23-2821,16-Mar-2026,Partially billed,,Hangzhou Youngsun Intelligent Company,1.00,"3,423.4080000","3,423.41"
5054,Elastomer 12 x 250 x 500mm RG45,false,21-Jul-2026,P23-2792,03-Mar-2026,Fully billed,TRUE,Kuesta,15.00,26.0412768,390.62
5058,Elastomer 16 x 250 x 500mm RG45,false,21-Jul-2026,P23-2792,03-Mar-2026,Fully billed,TRUE,Kuesta,270.00,34.5244200,"9,321.59"
5163,"Ejection Sponge Tan 1/4"" (6mm) [B30]",False,16-Jan-2026,P23-2423,16-Sep-2025,Completed,FALSE,Diansuply,70.00,14.3705748,"1,005.94"
5163,"Ejection Sponge Tan 1/4"" (6mm) [B30]",False,17-Aug-2026,P23-2917,30-Apr-2026,Fully billed,FALSE,Diansuply,10.00,13.4590056,134.59
52212,Tension Chain Wheel,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,10.00,1.4341100,14.34
5234,Quoin Standard 54Lx17Wx17H 4.5 Extension (mm),,11-Sep-2025,P23-2402,05-Sep-2025,Credited,FALSE,JNL Manufacturing,6.00,10.2808150,61.68
5234,Quoin Standard 54Lx17Wx17H 4.5 Extension (mm),,17-Dec-2025,P23-2627,03-Dec-2025,Receiving,FALSE,JNL Manufacturing,12.00,10.1781040,122.14
5247,SMBobst Bolt 43mm Yellow,False,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,500.00,0.4033422,201.67
5247,SMBobst Bolt 43mm Yellow,False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,600.00,0.3789180,227.35
5248,SMBobst Bolt 50mm Blue SH - (Square/Wave Back),False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.2732184,136.61
5248,SMBobst Bolt 50mm Blue SH - (Square/Wave Back),False,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,300.00,0.2526120,75.78
5248,SMBobst Bolt 50mm Blue SH - (Square/Wave Back),False,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,100.00,0.2553246,25.53
5251,Bobst Centreline Block-1 Black,false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,TRUE,JNL Manufacturing,150.00,0.2127705,31.92
5253,Clamp Block - Red,false,30-Oct-2025,P23-2512,16-Oct-2025,Received / credited,TRUE,JNL Manufacturing,100.00,1.4175084,141.75
